node_id,chapter_id,source_file,level,heading,heading_path,content
130,GymAng,GymAng.json,4,অ্যানড্রিসিয়াম (Androecium) বা পুংস্তবক,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → ফুল সম্বন্ধে প্রয়োজনীয় শব্দাবলি → অ্যানড্রিসিয়াম (Androecium) বা পুংস্তবক,"দলমণ্ডলের ভেতরে অবস্থিত ফুলের তৃতীয় স্তবক হলো অ্যানড্রিসিয়াম বা পুংস্তবক। এর প্রতিটি সদস্যকে বলা হয় স্ট্যামেন (stamen) বা পুংকেশর। পুংকেশরের দণ্ডকে বলা হয় ফিলামেন্ট (filament) বা পুংদণ্ড এবং মাথার স্ফীত অংশকে বলা হয় অ্যান্থার (anther) বা পরাগধানী, পরাগধানীর ভেতরে থাকে পোলেন গ্রেন (pollen grain) বা পরাগরেণু।

• সাধারণত ছয়টি পুংকেশরের মাঝে চারটি লম্বা এবং দুটি খাটো হলে তাকে টেট্রাডিনেমাস (tetradynamous) বলে।
• সাধারণত চারটি পুংকেশরের মাঝে দুটি লম্বা এবং দুটি খাটো হলে তাকে ডাইডিনেমাস (didynamous) বলে।"
131,GymAng,GymAng.json,5,পরাগধানীর প্রকার,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → ফুল সম্বন্ধে প্রয়োজনীয় শব্দাবলি → অ্যানড্রিসিয়াম (Androecium) বা পুংস্তবক → পরাগধানীর প্রকার,"• পাদলগ্ন (Basifixed) পরাগধানী : পরাগধানীর পাদদেশে পুংদণ্ড দৃঢ়ভাবে সংযুক্ত থাকে।
• পৃষ্ঠলগ্ন (Dorsifixed) পরাগধানী : পরাগধানীর পৃষ্ঠদেশের মধ্যবর্তী স্থানে পুংদণ্ড দৃঢ়ভাবে সংযুক্ত থাকে।
• পার্শ্বলগ্ন (Adnate) পরাগধানী : পরাগধানীর সমগ্র পৃষ্ঠদেশ বরাবর পুংদণ্ড দৃঢ়ভাবে সংযুক্ত থাকে।
• সর্বমুখ (Versatile) পরাগধানী : পুংদণ্ডের সরু অগ্রভাগ পরাগধানীর পৃষ্ঠদেশের মধ্যবর্তী স্থানে একটি সূক্ষ্ম বিন্দুতে এমনভাবে সংযুক্ত থাকে যে, পরাগধানী মৃদু বাতাসে এদিক-সেদিক দুলতে পারে। যেমন— ধানের পরাগধানী।
• রেখাকার (Linear) পরাগধানী : সরু ও লম্বা পরাগধানী।
• বৃক্কাকার (Reniform) পরাগধানী : পরাগধানী দেখতে যখন বৃক্কের (kidney) মতো হয়। যেমন— জবার পরাগধানী।
• দললগ্ন (Epipetalous) পুংকেশর : পুংকেশর পাপড়ির সাথে সংযুক্ত থাকে। যেমন— ধুতুরা, বেগুন ইত্যাদি ফুলে দেখা যায়।"
132,GymAng,GymAng.json,4,গাইনিসিয়াম (Gynoecium) বা স্ত্রীস্তবক,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → ফুল সম্বন্ধে প্রয়োজনীয় শব্দাবলি → গাইনিসিয়াম (Gynoecium) বা স্ত্রীস্তবক,"ফুলের সবচেয়ে ভেতরের স্তবক (চতুর্থ স্তবক) হলো গাইনিসিয়াম বা স্ত্রীস্তবক। এ স্তবকের প্রতিটি সদস্যকে বলা হয় কার্পেল (carpel), স্ত্রীকেশর বা গর্ভপত্র। কার্পেলের গোড়ায় স্ফীত অংশ হলো ওভারি (ovary), গর্ভাশয় বা ডিম্বাশয়; মাঝের সরু অংশ হলো স্টাইল (style) বা গর্ভদণ্ড এবং মাথাটি হলো স্টিগমা (stigma) বা গর্ভমুণ্ড। গর্ভাশয় অন্যসব স্তবকের ওপরে থাকলে তাকে অধিগর্ভ (superior) গর্ভাশয় বলে; আর গর্ভাশয় অন্যসব স্তবকের নিচে থাকলে তাকে অধোগর্ভ (inferior) গর্ভাশয় বলে।

• পেরিয়্যান্থ (Perianth) বা পুষ্পপুট : বৃতি এবং দলকে যখন আকৃতি ও বর্ণে পৃথক করা যায় না অর্থাৎ দেখতে এরা একই রকম দেখায় তখন এদেরকে একত্রে পেরিয়্যান্থ বা পুষ্পপুট বলে। পুষ্পপুট-এর প্রতিটি সদস্যকে বলা হয় টেপাল (tepal)।
• উভলিঙ্গ পুষ্প (Bisexual or Hermaphrodite flower) : যে পুষ্পে পুংস্তবক ও স্ত্রীস্তবক বিদ্যমান। যেমন— জবা।
• একলিঙ্গ পুষ্প (Unisexual flower) : যে পুষ্পে পুংস্তবক অথবা স্ত্রীস্তবক যেকোনো একটি বিদ্যমান। যেমন— লাউ।
• পুংপুষ্প (Male or Staminate flower) : যে পুষ্পে পুংস্তবক থাকে কিন্তু স্ত্রীস্তবক থাকে না। যেমন— লাউ-এর পুংপুষ্প।
• স্ত্রীপুষ্প (Female or Pistillate flower) : যে পুষ্পে স্ত্রীস্তবক থাকে কিন্তু পুংস্তবক থাকে না। যেমন— লাউ-এর স্ত্রীপুষ্প।
• ক্লীবপুষ্প (Neuter flower) : যে পুষ্পে পুংস্তবক ও স্ত্রীস্তবকের কোনোটাই থাকে না। যেমন— বাগানের সৌন্দর্যবর্ধক কিছু উদ্ভিদ।
• সম্পূর্ণ পুষ্প (Complete flower) : যে পুষ্পে চারটি স্তবকই বিদ্যমান। যেমন— জবা।
• অসম্পূর্ণ পুষ্প (Incomplete flower) : যে পুষ্পে চারটি স্তবকের এক বা একাধিক স্তবক অনুপস্থিত থাকে। যেমন— কুমড়া।
• সমাঙ্গ পুষ্প (Regular flower) : যে পুষ্পে প্রতিটি স্তবকের অংশগুলো পরস্পর সম-আকার ও সম-আকৃতিবিশিষ্ট থাকে। যেমন— জবা।
• অসমাঙ্গ পুষ্প (Irregular flower) : যে পুষ্পে প্রতিটি স্তবকের অংশগুলো পরস্পর বিষম আকার ও আকৃতিবিশিষ্ট হয়। যেমন— মটরশুঁটি।
• বহুপ্রতিসম পুষ্প (Actinomorphic flower) : যে পুষ্প খাড়াভাবে কেন্দ্র বরাবর কাটলে একবারের অধিক সমান দুটি অংশে বিভক্ত হয়। যেমন— সরিষা, জবা।
• একপ্রতিসম পুষ্প (Zygomorphic flower) : যে পুষ্প খাড়াভাবে কেন্দ্র বরাবর কাটলে মাত্র একবার দুটি সমান অংশে বিভক্ত হয়। যেমন— শিম ও অপরাজিতা পুষ্প।
• অপ্রতিসম পুষ্প (Asymmetrical flower) : যে পুষ্প খাড়াভাবে কেন্দ্র বরাবর কাটলে কখনোই দুটি সমান অংশে বিভক্ত করা যায় না। যেমন— কলাবতী ফুল।
• সবৃত্তক পুষ্প (Pedicellate flower) : যে পুষ্পে বোঁটা থাকে।
• অবৃত্তক পুষ্প (Sessile flower) : যে পুষ্পে বোঁটা থাকে না।
• ত্র্যংশক (Trimerous) : যে পুষ্পের স্তবকের অংশগুলো তিন বা তিনের গুণিতক সংখ্যায় থাকে।
• চতুর্থংশক (Tetramerous) : যে পুষ্পের স্তবকের অংশগুলো চার বা চারের গুণিতক সংখ্যায় থাকে।
• পঞ্চমাংশক (Pentamerous) : যে পুষ্পের স্তবকের অংশগুলো পাঁচ বা পাঁচের গুণিতক সংখ্যায় থাকে।
• গর্ভপাদ পুষ্প (Hypogynous) : পুষ্পাক্ষ উত্তল হয় এবং গর্ভাশয় এর কেন্দ্রে সর্বোচ্চ স্থানে অবস্থান করে। পুষ্পের অবশিষ্ট তিনটি স্তবক ক্রমান্বয়ে গর্ভাশয়ের নিচে সজ্জিত থাকে। এরা হলো অধিগর্ভ গর্ভাশয় (superior ovary)। যেমন— সরিষা, জবা, ধান ফুল।
• গর্ভকটি পুষ্প (Perigynous) : পুষ্পাক্ষ অবতল বা পেয়ালাকৃতি হয় এবং গর্ভাশয় এর কেন্দ্রস্থলে অবস্থান করে। পুষ্পের অবশিষ্ট তিনটি স্তবক গর্ভাশয়কে ঘিরে ক্রমান্বয়ে পেয়ালার কিনারায় সজ্জিত থাকে। এরা হলো অর্ধ-অধিগর্ভ গর্ভাশয় (half superior ovary)। যেমন— শিম, গোলাপ ফুল।
• গর্ভশীর্ষ পুষ্প (Epigynous) : পুষ্পাক্ষ প্রসারিত হয়ে পেয়ালাকৃতি ধারণ করে এবং গর্ভাশয়ের পাদদেশে সংযুক্ত থাকে। পুষ্পের অবশিষ্ট তিনটি স্তবক গর্ভাশয়ের ওপরে পর্যায়ক্রমে সজ্জিত থাকে। এরা হলো অধোগর্ভ গর্ভাশয় (inferior ovary)। যেমন— কুমড়া, পেয়ারা ফুল।"
133,GymAng,GymAng.json,3,প্লাসেন্টেশন (Placentation) বা অমরাবিন্যাস,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → প্লাসেন্টেশন (Placentation) বা অমরাবিন্যাস,"গর্ভাশয়ের ভেতরে যে টিস্যু থেকে ওভিউল (ovule) বা ডিম্বক সৃষ্টি হয় সে টিস্যুকে প্লাসেন্টা (placenta) বা অমরা বলে। গর্ভাশয়ের ভেতরে প্লাসেন্টার বিন্যাস পদ্ধতিকে বলা হয় প্লাসেন্টেশন বা অমরাবিন্যাস। অমরাবিন্যাস বিভিন্ন প্রকার হতে পারে; যেমন—

১। মার্জিনাল (Marginal) বা একপ্রান্তীয় : এক্ষেত্রে একপ্রকোষ্ঠবিশিষ্ট গর্ভাশয়ের এক কিনার বরাবর প্লাসেন্টা থাকে। যেমন— Pisum sativum (মটরশুঁটি), Lablab purpureus (শিম)।
২। অ্যাক্সাইল (Axile) বা অক্ষীয় : এক্ষেত্রে গর্ভাশয় একাধিক প্রকোষ্ঠে বিভক্ত থাকে এবং প্রতিটি কক্ষে মধ্যঅক্ষে প্লাসেন্টা থাকে। যেমন— Hibiscus rosa-sinensis (জবা), Abelmoschus esculentus (ঢেঁড়স)।
৩। ফ্রি সেন্ট্রাল (Free central) বা মুক্তমধ্য : এক্ষেত্রে গর্ভাশয়ে একটি প্রকোষ্ঠ থাকে এবং মধ্যঅক্ষে প্লাসেন্টা থাকে। যেমন— তুঁত, Portulaca oleracea (নুনিয়া শাক)।
৪। প্যারাইটাল (Paraietal) বা বহুপ্রান্তীয় : এক্ষেত্রে গর্ভাশয় এক বা একাধিক প্রকোষ্ঠবিশিষ্ট হয় এবং প্লাসেন্টাসমূহ থাকে পরিধীয় দেয়ালে। যেমন— Cucumis sativus (শশা), Lagenaria vulgaris (লাউ)।
৫। সুপারফিশিয়্যাল (Superficial) বা গাত্রীয় : এক্ষেত্রে গর্ভাশয় একাধিক প্রকোষ্ঠবিশিষ্ট থাকে এবং প্লাসেন্টা প্রস্থ প্রাচীরে থাকে। যেমন— Nymphaea nouchali (শাপলা), Nelumbo nucifera (পদ্ম)।
৬। বেসাল (Basal) বা মূলীয় : এক্ষেত্রে গর্ভাশয় এক প্রকোষ্ঠবিশিষ্ট হয় এবং প্লাসেন্টা গর্ভাশয়ের গোড়ায় থাকে। যেমন— Tridax procumbens (ত্রিধারা), Helianthus annuus (সূর্যমুখী), Oryza sativa (ধান)।
৭। এ্যাপিক্যাল (Apical) বা শীর্ষক : এক্ষেত্রে গর্ভাশয় একাধিক প্রকোষ্ঠবিশিষ্ট হয় এবং প্লাসেন্টা গর্ভাশয়ের শীর্ষে থাকে। যেমন— Coriandrum sativum (ধনিয়া), Euphorbia pulcherrima (লাল পাতা)।"
134,GymAng,GymAng.json,3,ফল (Fruits),নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → ফল (Fruits),"• প্রকৃত ফল (True fruit) : গর্ভাশয় থেকে উৎপন্ন হয়। যেমন— আম, জাম, লিচু।
• অপ্রকৃত ফল (False fruit) : গর্ভাশয় ব্যতীত অন্য অংশ থেকে উৎপন্ন হয়। যেমন— আপেল, কাঁঠাল।
• সরল ফল (Simple fruit) : একটি পুষ্প হতে একটি মাত্র ফল উৎপন্ন হয়। যেমন— আম, ধান।
• গুচ্ছিত ফল (Aggregate fruit) : একটি মাত্র পুষ্পের মুক্ত গর্ভাশয়গুলো হতে একগুচ্ছ ফল উৎপন্ন হয়। যেমন— আতা, স্ট্রবেরি।
• যৌগিক ফল (Multiple fruit) : সমগ্র পুষ্পমঞ্জরী হতে একটি মাত্র ফল উৎপন্ন হয়। যেমন— কাঁঠাল, আনারস।
• লিগিউম (Legume) : ফল ওপর থেকে নিচে দুটি কপাটে বিদীর্ণ হয়। যেমন— শিম, মটর।
• ক্যাপসুল (Capsule) : ফল ওপর থেকে নিচে বহু কপাটে বিদীর্ণ হয়। যেমন— ধুতুরা, ঢেঁড়স, পাট।
• ক্যারিঅপসিস (Caryopsis) : ফল এক প্রকোষ্ঠবিশিষ্ট এবং একটি মাত্র বীজযুক্ত। ফলত্বক ও বীজত্বক পরস্পর সংলগ্ন।
• সিলিকুয়া (Siliqua) : শুষ্ক বিদারী ফল যা পরিপক্ব হলে নিচ থেকে ওপরের দিকে ক্রমশ ফেটে যায়। এ ফল লম্বা ও নলাকার হয়। যেমন— সরিষা, মূলা।
• বেরি (Berry) : ফল এক বা একাধিক গর্ভপত্রী এবং বহুবীজী। এদের বহিঃত্বক পাতলা। অন্তঃত্বক ও মধ্যত্বক সংযুক্ত থাকে। যেমন— কলা, টমেটো।
• সাইজোকার্প (Schizocarp) : শুষ্ক অবিদারী ফল। যেমন— ধনে, গাজর।
• সরোসিস (Sorosis) : এক্ষেত্রে স্পাইক বা স্প্যাডিক্স মঞ্জরীটি একটি একক রসালো যৌগিক ফলে পরিণত হয়। যেমন— কাঁঠাল, আনারস।
• পেপো (Pepo) : বহু বীজযুক্ত সরস ফল যাদের অমরাবিন্যাস বহুপ্রান্তীয় এবং গর্ভাশয় অধোগর্ভ। বহিঃত্বক চামড়ার মতো এবং বীজগুলো অমরার সাথে সংযুক্ত। যেমন— কুমড়া, শসা।
• ডুপ (Drupe) : এক বা একাধিক প্রকোষ্ঠবিশিষ্ট গর্ভাশয় হতে একক বীজযুক্ত ফলের সৃষ্টি হয়। এর বহিঃত্বক পাতলা, মধ্যত্বক রসালো ও পুরু এবং অন্তঃত্বক কাষ্ঠল। যেমন— আম, কুল ও আমড়া।
• হেসপেরিডিয়াম (Hesperidium) : সরস অবিদারী ফল। ফলের অন্তঃত্বক রসালো ও কোয়া গঠন করে। যেমন— কমলা, বাতাবীলেবু।"
135,GymAng,GymAng.json,3,পুষ্প সংকেত (Floral Formula),নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula),"পুষ্পের লিঙ্গ, বিভিন্ন স্তবক, প্রত্যেক স্তবকের সদস্যসংখ্যা ও অবস্থান, তাদের সম ও অসম সংযুক্তি, মঞ্জরীপত্রের উপস্থিতি ও অনুপস্থিতি প্রভৃতি তথ্য যে সংকেতের সাহায্যে প্রকাশ করা হয় তাকে পুষ্প সংকেত (floral formula) বলে।"
136,GymAng,GymAng.json,4,পুষ্প সংকেতে ব্যবহৃত বর্ণমালা,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula) → পুষ্প সংকেতে ব্যবহৃত বর্ণমালা,"পুষ্পের অংশ | ইংরেজি বর্ণমালা | বাংলা বর্ণমালা
--- | --- | ---
মঞ্জরীপত্রের জন্য (for bract) | Br. or B. | মপ
উপমঞ্জরীপত্রের জন্য (for bracteole) | Brl. or b | উমপ
উপবৃত্তির জন্য (for epicalyx) | Ek. | উবু
বৃতির জন্য (for calyx) | K | বৃ
দলের জন্য (for corolla) | C | দ
পুষ্পপুটের জন্য (for perianth) | P | পু
পুংস্তবকের জন্য (for androecium) | A | পুং
স্ত্রীস্তবকের জন্য (for gynoecium) | G | গ
একপ্রতিসম পুষ্পের জন্য সাংকেতিক চিহ্ন | % | %
বহুপ্রতিসম পুষ্পের জন্য সাংকেতিক চিহ্ন | ⊕ | ⊕
পুংপুষ্পের জন্য সাংকেতিক চিহ্ন | ♂ | ♂
স্ত্রীপুষ্পের জন্য সাংকেতিক চিহ্ন | ♀ | ♀
উভলিঙ্গ পুষ্পের জন্য সাংকেতিক চিহ্ন | ☿ বা ⚥ | ☿
বহু সংখ্যা (অনেক) বোঝাতে সাংকেতিক চিহ্ন | ∞ | α"
137,GymAng,GymAng.json,4,পুষ্প সংকেতে ব্যবহৃত চিহ্নসমূহ,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula) → পুষ্প সংকেতে ব্যবহৃত চিহ্নসমূহ,"• সমসংযোগ বোঝাতে : ( ) — বন্ধনী
• অসমসংযোগ বোঝাতে : ‾ — উপরে রেখা
• অধিগর্ভ গর্ভাশয় বোঝাতে : গ (নিচে রেখা)
• অধোগর্ভ গর্ভাশয় বোঝাতে : গ (উপরে রেখা)
• অর্ধ-অধোগর্ভ গর্ভাশয় বোঝাতে : গ (ডান পাশে রেখা)

কোনো স্তবকের সাংকেতিক বর্ণের পরে যে সংখ্যা দেওয়া হয় তা ঐ স্তবকের সদস্যসংখ্যা বোঝায়। উদাহরণস্বরূপ বৃ৫ লিখলে বোঝাবে বৃতিতে পাঁচটি বৃত্যংশ আছে এবং বৃত্যংশগুলো পৃথক বা বিযুক্ত; কিন্তু বৃ(৫) এরূপ লিখলে বোঝা যাবে বৃতিতে পাঁচটি বৃত্যংশ আছে এবং বৃত্যংশগুলো যুক্ত।"
138,GymAng,GymAng.json,4,পুষ্প সংকেত লিখার পদ্ধতি,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula) → পুষ্প সংকেত লিখার পদ্ধতি,"পুষ্প সংকেত লিখতে পর্যায়ক্রমে—

১। প্রথমে মঞ্জরীপত্রের বর্ণমালা,
২। তারপরে উপমঞ্জরীপত্রের বর্ণমালা,
৩। পরে একপ্রতিসম কি বহুপ্রতিসম এ সংকেত,
৪। পরে একলিঙ্গ কি উভলিঙ্গ এ সংকেত,
৫। উপবৃত্তির সাংকেতিক বর্ণ ও উপবৃত্যংশের সংখ্যা,
৬। তারপরে বৃত্তির সাংকেতিক বর্ণ ও বৃত্যংশের সংখ্যা (সংযুক্ত হলে বন্ধনীসহ),
৭। তারপরে দলের সাংকেতিক বর্ণ ও পাপড়ির সংখ্যা (সংযুক্ত হলে বন্ধনীতে),
৮। তারপরে পুংস্তবকের সাংকেতিক বর্ণ ও পুংকেশরের সংখ্যা (সংযুক্ত হলে বন্ধনীতে, দলের সাথে সংযুক্ত থাকলে উভয়ের সাংকেতিক বর্ণমালার ওপর রেখা দ্বারা সংযুক্ত),
৯। সর্বশেষে স্ত্রীস্তবকের সাংকেতিক বর্ণ ও গর্ভপত্রের সংখ্যা (সংযুক্ত থাকলে বন্ধনীর মধ্যে এবং অধিগর্ভ থাকলে নিচে রেখা ও অধোগর্ভ থাকলে ওপরে রেখা দিতে হবে)।

বৃতি, দল, পুংস্তবক অথবা স্ত্রীস্তবকের কোনো সদস্য অনুপস্থিত থাকলে সাধারণত সেই স্তবকের সংকেত লিখে '0' (শূন্য) লিখা হয়।

উদাহরণ : K৫ C৫ A₀ G₃ অর্থাৎ পুষ্পটি স্ত্রীপুষ্প (এখানে পুংস্তবক অনুপস্থিত অর্থাৎ কোনো পুংকেশর নেই)।"
139,GymAng,GymAng.json,4,কয়েকটি পুষ্প সংকেতের ব্যাখ্যা,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula) → কয়েকটি পুষ্প সংকেতের ব্যাখ্যা,
140,GymAng,GymAng.json,5,জবা (গোত্র : Malvaceae),নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula) → কয়েকটি পুষ্প সংকেতের ব্যাখ্যা → জবা (গোত্র : Malvaceae),"পুষ্প সংকেত : ⊕ ☿ উবু৫ বৃ(৫) দ৫ পুং(α) গ(৫)

ব্যাখ্যা : মঞ্জুরীপত্র ও উপমঞ্জরীপত্র নেই। পুষ্পটি বহুপ্রতিসম ও উভলিঙ্গ। ৫টি মুক্ত উপবৃতি আছে; বৃত্যংশ ৫টি, সংযুক্ত; পাপড়ি ৫টি, মুক্ত; পুংকেশর অসংখ্য, সংযুক্ত, একগুচ্ছক এবং দললগ্ন; গর্ভপত্র ৫টি, সংযুক্ত এবং গর্ভাশয় অধিগর্ভ।"
141,GymAng,GymAng.json,5,ধান (গোত্র : Poaceae),নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প সংকেত (Floral Formula) → কয়েকটি পুষ্প সংকেতের ব্যাখ্যা → ধান (গোত্র : Poaceae),"পুষ্প সংকেত : মপ. উমপ. ↕ ☿ পু₂ পুং₃₊₃ গ₁

ব্যাখ্যা : মঞ্জরী ও উপমঞ্জরীপত্র উপস্থিত। পুষ্পটি একপ্রতিসম ও উভলিঙ্গ। টেপাল ২টি, মুক্ত; পুংকেশর ৬টি, মুক্ত, দুই বৃত্তে সজ্জিত; গর্ভপত্র ১টি, মুক্ত এবং গর্ভাশয় অধিগর্ভ।"
142,GymAng,GymAng.json,3,পুষ্প প্রতীক (Floral Diagram),নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → আবৃতবীজী উদ্ভিদের গোত্র পরিচিতি → পুষ্প প্রতীক (Floral Diagram),"যে প্রতীকের সাহায্যে একটি পুষ্পের মাতৃঅক্ষের (mother axis) তুলনায় এর বিভিন্ন স্তবকের পুষ্পপত্রগুলোর অবস্থান, সংখ্যা, সমসংযোগ, অসমসংযোগ, পুষ্পপত্রবিন্যাস, অমরাবিন্যাস প্রভৃতি বৈশিষ্ট্য দেখানো হয় তাকে পুষ্প প্রতীক বলে।

পুষ্প প্রতীক মোটামুটিভাবে বৃত্তাকার দেখানো হয়। বৃত্তের ওপরে মাতৃঅক্ষ একটি বিন্দুর আকারে দেখানো হয় এবং বৃত্তের নিচে মঞ্জুরীপত্র (যদি থাকে) দেখানো হয়। বৃত্তের বাইরের স্তবকে বৃত্যংশ ও এর পুষ্পপত্রবিন্যাস দেখানো হয়; দ্বিতীয় স্তবকে পাপড়ি ও এর পুষ্পপত্রবিন্যাস দেখানো হয়; তৃতীয় স্তবকে পুংকেশর, এর সংখ্যা, সম বা অসমসংযুক্তি দেখানো হয় এবং মধ্যখানে গর্ভাশয়ের প্রস্থচ্ছেদ তথা অমরাবিন্যাস দেখানো হয়। উপবৃত্তি থাকলে বৃতির স্তবকের বাইরে আর একটি স্তবকে দেখানো হয়।

বিভিন্ন স্তবকের সদস্যদের মধ্যে অসমসংযোগ ক্ষুদ্র সংযোগ রেখা দিয়ে দেখানো হয়। একই স্তবকের সদস্যদের মধ্যকার সমসংযোগ তাদের প্রান্তদ্বয়ের মধ্যে সংযোগের মাধ্যমে দেখানো হয়।

জার্মান উদ্ভিদবিজ্ঞানী অগাস্ট উইলহেলম আইখার ১৭৭৮ খ্রিষ্টাব্দে প্রথম পুষ্প প্রতীকের বর্ণনা করেন।

জবা ফুলের পুষ্প প্রতীকের ব্যাখ্যা : উপবৃতিতে উপবৃত্যংশ ৫টি, মুক্ত; বৃতিতে বৃত্যংশ ৫টি, সংযুক্ত, পুষ্পপত্রবিন্যাস ভালভেট; দলমণ্ডলে পাপড়ি ৫টি, মুক্ত, পুংনলের সাথে যুক্ত, পুষ্পপত্রবিন্যাস টুইস্টেড; পুংস্তবকে পুংকেশর বহু, একগুচ্ছক, সকল পুংদণ্ড একক নলে যুক্ত, পরাগধানী মুক্ত; স্ত্রীস্তবকে গর্ভপত্র ৫টি, সংযুক্ত, গর্ভাশয় পাঁচ প্রকোষ্ঠবিশিষ্ট, অমরাবিন্যাস অক্ষীয়। পুষ্প প্রতীক থেকে প্রতীয়মান হয় ফুলটি বহুপ্রতিসম এবং উভলিঙ্গ।

মাতৃঅক্ষ পরিচিতি : যে অক্ষ (axis) হতে পুষ্পের সৃষ্টি হয় তাকে মাতৃঅক্ষ বলে। পুষ্পের মাতৃঅক্ষের দিকের অংশ হলো পশ্চাৎ অংশ এবং তার বিপরীত অংশ অর্থাৎ মঞ্জরীপত্রের দিকের অংশ হলো পুষ্পের সম্মুখ অংশ। মাতৃঅক্ষ সঠিকভাবে শনাক্ত করতে না পারলে সঠিক পুষ্প প্রতীক অঙ্কন করা সম্ভব নয়।

---"
143,GymAng,GymAng.json,2,একবীজপত্রী উদ্ভিদের গোত্র পরিচিতি,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → একবীজপত্রী উদ্ভিদের গোত্র পরিচিতি,"যেসব আবৃতবীজী উদ্ভিদের বীজে একটি মাত্র বীজপত্র থাকে তাদেরকে বলা হয় একবীজপত্রী উদ্ভিদ। ধান, গম, ভুট্টা, আখ, পেঁয়াজ, রসুন ইত্যাদি একবীজপত্রী উদ্ভিদের কতিপয় উদাহরণ।"
144,GymAng,GymAng.json,3,একবীজপত্রী উদ্ভিদের শনাক্তকারী বৈশিষ্ট্য,নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → একবীজপত্রী উদ্ভিদের গোত্র পরিচিতি → একবীজপত্রী উদ্ভিদের শনাক্তকারী বৈশিষ্ট্য,"১। বীজে বীজপত্র একটি থাকে।
২। অস্থানিক মূলগুলো গুচ্ছ মূলতন্ত্র গঠন করে।
৩। পাতার শিরাবিন্যাস সাধারণত সমান্তরাল।
৪। পুষ্পে পুষ্পপত্রের সংখ্যা ৩ বা এর গুণিতক (৩টি, ৬টি বা ৯টি) অর্থাৎ পুষ্প ট্রাইমেরাস।
৫। বীজপত্রের অবস্থান শীর্ষক এবং ভ্রূণমুকুল পার্শ্বীয়।
৬। গৌণ বৃদ্ধি ঘটে না।

ড. আর্থার ক্রনকুইস্ট (১৯৮১) পৃথিবীর সকল জানা একবীজপত্রী উদ্ভিদকে ৬৫টি গোত্রে বিভক্ত করেছেন। আদি-উন্নত ধারা অনুযায়ী প্রথম গোত্র Butomaceae এবং সর্বশেষ গোত্র Orchidaceae। Poaceae গোত্রের অবস্থান ৩৪তম।"
145,GymAng,GymAng.json,3,গোত্র: Poaceae (পূর্বনাম Gramineae) বা ঘাস গোত্র (Grass Family),নগ্নবীজী এবং আবৃতবীজী উদ্ভিদ → একবীজপত্রী উদ্ভিদের গোত্র পরিচিতি → গোত্র: Poaceae (পূর্বনাম Gramineae) বা ঘাস গোত্র (Grass Family),
